2.658054943879006160e+01,2.702739127730486302e-01,3.635242995066348404e-01,1.327834291875330287e-02
2.777930736484800534e+01,2.877977434536466705e-01,3.818559691704373482e-01,1.399884083473156536e-02
2.897491141822727556e+01,3.059981489607491167e-01,3.978751047677025476e-01,1.489768846295885449e-02
3.016627170061376617e+01,3.250535731458573108e-01,4.161696522008378474e-01,1.570078742345476855e-02
3.136609579453328323e+01,3.447377204953586682e-01,4.348466245381201190e-01,1.668533506038544917e-02
3.257027830921705203e+01,3.667861352248263929e-01,4.541475179827519359e-01,1.743447140496295553e-02
3.375878464603453466e+01,3.883547129695698596e-01,4.742248939160255694e-01,1.809633231991472635e-02
3.495354766398654789e+01,4.110136479153769229e-01,4.950058343526304028e-01,1.874393332626685810e-02
3.615149996852760239e+01,4.337562968466710522e-01,5.141031877007196105e-01,1.923711770709849583e-02
3.734842097490976442e+01,4.582598578224973962e-01,5.340542495711572135e-01,1.983172039559619529e-02
3.854624150921040382e+01,4.819092193617386388e-01,5.541669119158708634e-01,2.003665204149476450e-02
3.974502840552692362e+01,5.072503533467112025e-01,5.732459775477313224e-01,1.995419418263541175e-02
4.094217598328039998e+01,5.325813202819602576e-01,5.924384925604426755e-01,1.981076541346307382e-02
4.213864188864481974e+01,5.586705244356231503e-01,6.111652061595059804e-01,1.975506483260217744e-02
4.333603738064439881e+01,5.853467475223151917e-01,6.281225267978008953e-01,1.964970276575497138e-02
4.453592780922203787e+01,6.153441069207618019e-01,6.433686265498502754e-01,1.918909692082471086e-02
4.573608153806827659e+01,6.408611650607417554e-01,6.557489919642588427e-01,1.760465242296716665e-02
4.693670295137442139e+01,6.644214469166510595e-01,6.652364159494216223e-01,1.586575013797852929e-02
4.814217691527268528e+01,6.848530248882449545e-01,6.713510163264219122e-01,1.410805962290603670e-02
4.934532125437996797e+01,7.031498342849482608e-01,6.765854802367821108e-01,1.281716862315260795e-02
5.054432874690760968e+01,7.178875648570306467e-01,6.786909327082893961e-01,1.134523727688917065e-02
5.174549968166061831e+01,7.339142245323364566e-01,6.824998321299676762e-01,1.026802753061737891e-02
5.294685201698518995e+01,7.508130210496790635e-01,6.878206588584799830e-01,9.451936405105772904e-03
5.415236713745856889e+01,7.644358220028777406e-01,6.944661975079547966e-01,9.407855308829688942e-03
5.535642105235507415e+01,7.796333846909914156e-01,7.020329358572326983e-01,1.014281405638267457e-02
5.656159785053380062e+01,7.963212052852648437e-01,7.096253969985265586e-01,1.167813090320714633e-02
5.776922370829997533e+01,8.153698117816152724e-01,7.194871145214630781e-01,1.321614195774080402e-02
5.897418598576269488e+01,8.360572171282673049e-01,7.268121558905061841e-01,1.418396528614747701e-02
6.018025015764729346e+01,8.589822381295743048e-01,7.338030544963424218e-01,1.501822283200621860e-02
6.138388902315850260e+01,8.819640163418789314e-01,7.415091678302988543e-01,1.572990564465971339e-02
6.258754885532044199e+01,9.040745833541027343e-01,7.496061512681470029e-01,1.590005941208936721e-02
6.378950848762773518e+01,9.245107097830203013e-01,7.581436956541945937e-01,1.611014774090082854e-02
6.498969903310590723e+01,9.468386110459381388e-01,7.647628361953910936e-01,1.646834430672721242e-02
6.619266738095207359e+01,9.692619899488208457e-01,7.725468034702951403e-01,1.671443398999257479e-02
6.738998987329600254e+01,9.933316807478975718e-01,7.789915485343340551e-01,1.700246822386955459e-02
6.858355800514716805e+01,1.019214751387399032e+00,7.842741663903914917e-01,1.706176275015035271e-02
6.977788558125710949e+01,1.046182828968137191e+00,7.922457418269389651e-01,1.714033892777761317e-02
7.096890011098975037e+01,1.072294796400830030e+00,7.999978856653217063e-01,1.707548937826596988e-02
7.215886064980045944e+01,1.097936564893213562e+00,8.072700493067179739e-01,1.686479229805917107e-02
7.334517627972599030e+01,1.121003860771244920e+00,8.160541887341815626e-01,1.589813842085631423e-02
7.453059631251666417e+01,1.143007309040214192e+00,8.242755369432496204e-01,1.383095188111709700e-02
7.570877274961387116e+01,1.158143504994640693e+00,8.354166960090264604e-01,1.118499656979954349e-02
7.688412706635951110e+01,1.165767198324463072e+00,8.452505871334821119e-01,8.851298214226725400e-03
7.805975717131329361e+01,1.174268838656619351e+00,8.572698765349718864e-01,6.397868070831745982e-03
7.923818412579994686e+01,1.178996322213502035e+00,8.713827610501095888e-01,3.500825773530590653e-03
8.041212087962978217e+01,1.179709916383862245e+00,8.835173237451463546e-01,1.924407837293903801e-04
8.157831890794579977e+01,1.178813192008688393e+00,8.932439501013006433e-01,-3.811328489709013036e-03
8.274300143491954884e+01,1.169908505514093644e+00,9.058940762275140557e-01,-7.283713984610680134e-03
8.390199010599748419e+01,1.155835531179174147e+00,9.224857029991262447e-01,-1.067483288944797749e-02
8.506153966072388073e+01,1.138943040491801284e+00,9.399950410694538627e-01,-1.396520314465870757e-02
8.622115580490493869e+01,1.120372842878443631e+00,9.574454357338683108e-01,-1.758722142774288288e-02
8.737543131780894612e+01,1.098220447763857965e+00,9.742735689404072863e-01,-2.141892748434191113e-02
8.852821270638641238e+01,1.069943997505699684e+00,9.921741334861985395e-01,-2.510232538639216651e-02
8.967782515634863216e+01,1.037204282553457313e+00,1.009950293173992542e+00,-2.839961091077611993e-02
9.082799094187768674e+01,1.000985534250435238e+00,1.029204932684950835e+00,-3.166201698008658250e-02
9.198117960301409823e+01,9.600684136221337983e-01,1.048658159497000142e+00,-3.452865507928502137e-02
9.313598094103025460e+01,9.154002724303170746e-01,1.066481644091056946e+00,-3.731679125251137485e-02
9.429186886851339011e+01,8.673821406471565743e-01,1.083168051626250739e+00,-4.005808639858360332e-02
9.544739814706638015e+01,8.152049338761075958e-01,1.099680286142652896e+00,-4.250049202234428003e-02
9.660019362542269050e+01,7.607753223943591880e-01,1.116243106344732672e+00,-4.478745721245941391e-02
9.775801659888699646e+01,7.020566821885925179e-01,1.133594848471589422e+00,-4.700986248493582709e-02
9.891711046705606236e+01,6.432114457335019742e-01,1.152654425186954601e+00,-4.909120351138535759e-02
1.000846270292410196e+02,5.819084121137526600e-01,1.174321759892795303e+00,-5.072350966194905109e-02
1.012591109787680494e+02,5.208534504664067422e-01,1.197032988891930216e+00,-5.132533251022543958e-02
1.024397748230275482e+02,4.606526498041771389e-01,1.219469026006350099e+00,-5.056248768159127271e-02
1.036239353159967607e+02,4.004609197499925943e-01,1.241374444416220690e+00,-4.918411172113773544e-02
1.048151950586307066e+02,3.409256183548531882e-01,1.262957117521800621e+00,-4.717819484993655832e-02
1.060131527056568927e+02,2.857139645338981349e-01,1.282992109161031902e+00,-4.471360323546813564e-02
1.072125190910103072e+02,2.338987235445848245e-01,1.303423338707937695e+00,-4.160721589871707593e-02
1.084172968692729739e+02,1.885451404379052120e-01,1.323793519602747715e+00,-3.784798712748833199e-02
1.096240807161043733e+02,1.458670459363894945e-01,1.344347250692848439e+00,-3.393608051267860137e-02
1.108371796475523041e+02,1.074054934839265701e-01,1.366029062014979534e+00,-2.988485012735534255e-02
1.120529819605667683e+02,7.443256134276006464e-02,1.386696490905314771e+00,-2.555639513819475336e-02
1.132694860037891686e+02,4.615736139352826645e-02,1.406322141415478066e+00,-2.110201868843021231e-02
1.144883964868906219e+02,2.484949463813670295e-02,1.424994243748631595e+00,-1.631059670022053446e-02
1.157088252559863690e+02,1.019701715159362053e-02,1.444626144872049434e+00,-1.137112257408389240e-02
1.169321716365945605e+02,2.744351496582111277e-04,1.465644294067438569e+00,-6.413449736827231060e-03
1.181579402134686774e+02,-3.686524859124471268e-03,1.488413839537308547e+00,-1.765016687750757714e-03
1.193864182212380882e+02,-1.427403101176791603e-03,1.510896891855545210e+00,1.924479295918692752e-03
1.206181025755502105e+02,5.256936650794427277e-03,1.533115779480431318e+00,4.043769624952598361e-03
1.218481825041331206e+02,1.258805673683829028e-02,1.554479228247209299e+00,5.011625708683707658e-03
1.230894555914781989e+02,2.357475740668198844e-02,1.573734450599566737e+00,6.094090342842404563e-03
1.243301272778929132e+02,3.501101216398654764e-02,1.592651172584993446e+00,7.094989921694523118e-03
1.255715017049752049e+02,4.599255760627515149e-02,1.612113707666940510e+00,7.850238321053063309e-03
1.268177572161192757e+02,6.335896850628823518e-02,1.626872765085852102e+00,8.702961972197513843e-03
1.280679050132636121e+02,8.018768519043430187e-02,1.640580209199886674e+00,9.299595588651111272e-03
1.293177250815961656e+02,9.491405035831911030e-02,1.650604652994517085e+00,1.007976993094845085e-02
1.305680377203195519e+02,1.097587780113665895e-01,1.659450794337455903e+00,1.060785682442624833e-02
1.318236522883980797e+02,1.214487600967068953e-01,1.669452231519692686e+00,1.134526619433661940e-02
1.330816687411533223e+02,1.321046690546131830e-01,1.680022805143504216e+00,1.238341818905685891e-02
1.343441765172075009e+02,1.454420824688208713e-01,1.688496747564755651e+00,1.270652705093649852e-02
1.356076742890495268e+02,1.595803830949734103e-01,1.695204627700682698e+00,1.304048200521306690e-02
1.368710616797532396e+02,1.711615325418211764e-01,1.701025586090136876e+00,1.296790977656255353e-02
1.381380605842617797e+02,1.819142447551954644e-01,1.708836572366752682e+00,1.299883285113233138e-02
1.394054712126511788e+02,1.944883257288841927e-01,1.717944624728368952e+00,1.282109934213677277e-02
1.406793943884629527e+02,2.108000411284545739e-01,1.727922607593294524e+00,1.255333833842246782e-02
1.419549099010116890e+02,2.274970014597734180e-01,1.736608302722793207e+00,1.186457981957560019e-02
1.432292249149212466e+02,2.467734273254295618e-01,1.744504506186543846e+00,1.117002499421854145e-02
1.445021300614064046e+02,2.628394618607011179e-01,1.751778964839714625e+00,1.058839545956141888e-02
1.457733370533036350e+02,2.783774214611841047e-01,1.759490201358655970e+00,1.015968637992546546e-02
1.470433680259779408e+02,2.940440450465765521e-01,1.770861291596674603e+00,9.725429147829933035e-03
1.483106234552791705e+02,3.069071181062869025e-01,1.786786040755604432e+00,9.456009776840461345e-03
1.495766923624852041e+02,3.212461296550043754e-01,1.804379453460239091e+00,8.928374491796635740e-03
1.508422910993114101e+02,3.347571045367159215e-01,1.826796503865488752e+00,8.750916236016205788e-03
1.521063083210174227e+02,3.470463236501485915e-01,1.852404137751425761e+00,8.844782622309269038e-03
1.533751128314756329e+02,3.621249438088428030e-01,1.875263056097105085e+00,8.813061358628066985e-03
1.546388118639851541e+02,3.768697276247215955e-01,1.897389338303310247e+00,9.065743287112949106e-03
1.559039984830360765e+02,3.936624992480508012e-01,1.917030336185740591e+00,9.322424967671709417e-03
1.571677794189540975e+02,4.089166859682311639e-01,1.936229032869620781e+00,9.862293872791857291e-03
1.584288596699664708e+02,4.253265835837181652e-01,1.955010517297206540e+00,1.050244134193093967e-02
1.596934434372817009e+02,4.408263542846209693e-01,1.974574007341672655e+00,1.119394478771428871e-02
1.609551339769943183e+02,4.586998218758005508e-01,1.994530383394274242e+00,1.185638368576888771e-02
1.622157243068116372e+02,4.766481320403490596e-01,2.014437490411083331e+00,1.246141649189296506e-02
1.634780120317847150e+02,4.961983946834619963e-01,2.033492449018766912e+00,1.327649873323590544e-02
1.647423147354068647e+02,5.175168437902558649e-01,2.054354681294959128e+00,1.389160677058331669e-02
1.660041267562640712e+02,5.377503572538167020e-01,2.076961414238372328e+00,1.454630535258806014e-02
1.672667401476024054e+02,5.592089876768399082e-01,2.099435810531129931e+00,1.534977021266673881e-02
1.685291535137068877e+02,5.810191127251340681e-01,2.121809328080072277e+00,1.596885563727809543e-02
1.697942752916597442e+02,6.043605454470604155e-01,2.145042666932838848e+00,1.669808922358185718e-02
1.710577943090630981e+02,6.282834463896624921e-01,2.167695044905569191e+00,1.744243001143655838e-02
1.723240061660809204e+02,6.532759088114206136e-01,2.188938506065180700e+00,1.808529721520634251e-02
1.735878157931084615e+02,6.793123949413726326e-01,2.209556910156336595e+00,1.880846446944311329e-02
1.748520325550427117e+02,7.061198547601017506e-01,2.231057930313311122e+00,1.940636593471700699e-02
1.761129486775072337e+02,7.331255948797513744e-01,2.252416932394861959e+00,1.984369872447982672e-02
1.773805722607385462e+02,7.593881428464535066e-01,2.275107547316629564e+00,2.025416813087826950e-02
1.786435021566445016e+02,7.858278677712694504e-01,2.298737060945996724e+00,2.058792629118666798e-02
1.799038296632622576e+02,8.098528330226028027e-01,2.322679015247188339e+00,2.065444807101873143e-02
1.811655540618270663e+02,8.332055640358150272e-01,2.346324487075148291e+00,2.093367347778951268e-02
1.824272717886004784e+02,8.582123169380122540e-01,2.368483240720440364e+00,2.125168515770845673e-02
1.836919747292956231e+02,8.846140725645719183e-01,2.387967735387001689e+00,2.138830208978717215e-02
1.849488611233905146e+02,9.125951915784255020e-01,2.404493451571776408e+00,2.157960126127918266e-02
1.861987540098854765e+02,9.417878195311369938e-01,2.421706287524187484e+00,2.130881024373755886e-02
1.874481653205823193e+02,9.701536503230130393e-01,2.441986751324806360e+00,2.159281895455733569e-02
1.886948866940056462e+02,9.963650611049921224e-01,2.464424417950302981e+00,2.176607852278340111e-02
1.899419021544921407e+02,1.023274836250480879e+00,2.485756742576514355e+00,2.169771070645893155e-02
1.911873168928351845e+02,1.049831633140657861e+00,2.507081599698343322e+00,2.154970198956753999e-02
1.924264249367430750e+02,1.074369674590565982e+00,2.527959054820536622e+00,2.094320863158524726e-02
1.936604327411789654e+02,1.097333773390111622e+00,2.549254916143935290e+00,1.960507024754826536e-02
1.948915317204221935e+02,1.116919452330600082e+00,2.570141406497115089e+00,1.821770399279185049e-02
1.961183485870215009e+02,1.135489523868614681e+00,2.594078636572839436e+00,1.695757879738057916e-02
1.973391667255132802e+02,1.150932903514179984e+00,2.619101629484796856e+00,1.559736490357154989e-02
1.985564824487102840e+02,1.166448845267054946e+00,2.643744887166979307e+00,1.435992939086653923e-02
1.997694845889057831e+02,1.180032105720979274e+00,2.666849459357214513e+00,1.298397823751803147e-02
2.009773832453784621e+02,1.193494741747949117e+00,2.689469112461063460e+00,1.182490781136344253e-02
2.021790681744415394e+02,1.204920114554667743e+00,2.710563554434425981e+00,1.073611384993006061e-02
2.033740463696655638e+02,1.215053160634310903e+00,2.731004025323186646e+00,9.744432270085472136e-03
2.045620299907591573e+02,1.222956230071453154e+00,2.752923954836067999e+00,8.627115563735359913e-03
2.057409953253380479e+02,1.230454513725367960e+00,2.772172934179388815e+00,7.856920951958329749e-03
2.069115625373262617e+02,1.237497807290906859e+00,2.791866705898997658e+00,6.959698569065061839e-03
2.080686260402931396e+02,1.242088835129022240e+00,2.811718264570994830e+00,6.398266289479324735e-03
2.092115864197392057e+02,1.246998254966932729e+00,2.831049768037292580e+00,6.183646492622563509e-03
2.103413481748168863e+02,1.252097551985882795e+00,2.850586357750819921e+00,6.505105709955780538e-03
2.114534026879293265e+02,1.260289225657539314e+00,2.868210513624032565e+00,7.194557047059288619e-03
2.125505617784971832e+02,1.269799478984376506e+00,2.886224851520942103e+00,7.560532609851569434e-03
2.136349212752523670e+02,1.280419165376035728e+00,2.904038071809584398e+00,7.992026637851739473e-03
2.147054829499392667e+02,1.290556306826221356e+00,2.922368864460182181e+00,8.550082371184561034e-03
2.157649467908150882e+02,1.301421724742062302e+00,2.940869460387729895e+00,9.666813568278061555e-03
2.168087088489452015e+02,1.312873407965993389e+00,2.958987526985884742e+00,1.125925182127919533e-02
2.178460639236076588e+02,1.324730376255042641e+00,2.975940321311088432e+00,1.323636955627015103e-02
2.188685167959722548e+02,1.340568367656534088e+00,2.991499683994721437e+00,1.545705724438483329e-02
2.198723730209036091e+02,1.359170506141507806e+00,3.006871826742912646e+00,1.769935082650374650e-02
2.208561169706107705e+02,1.380882691125261630e+00,3.019560224885107225e+00,2.037893801106916911e-02
2.218224654419187232e+02,1.403318749959653111e+00,3.032804229421925513e+00,2.311263059414411444e-02
2.227640294144040922e+02,1.428524253910584685e+00,3.047751263953525580e+00,2.597073109612636765e-02
2.236843985896562117e+02,1.455595330233915741e+00,3.063054712196505491e+00,2.895789057009597392e-02
2.245809635982059547e+02,1.484392031739962370e+00,3.077320285411087930e+00,3.201761010851630201e-02
2.254551309899583771e+02,1.514800420000207648e+00,3.091583004937515256e+00,3.524638580342848854e-02
2.263083112386904361e+02,1.549189325583903987e+00,3.106791852998559200e+00,3.835550651262255306e-02
2.271380978011885929e+02,1.584308876985534464e+00,3.122851254908038499e+00,4.135048270526402170e-02
2.279509744227368628e+02,1.622642963764577395e+00,3.136546014758664569e+00,4.371194754451750153e-02
2.287446443221227526e+02,1.658951917578276092e+00,3.149835934620047517e+00,4.453426947608113418e-02
2.295218110367316626e+02,1.692877601376676866e+00,3.163355641821480546e+00,4.432295428033808382e-02
2.302795749957243743e+02,1.724767577729382717e+00,3.177084727267796005e+00,4.382248664488846285e-02
2.310208323111822324e+02,1.755622630020493791e+00,3.190136430729615391e+00,4.350761653250830724e-02
2.317514795315169920e+02,1.786912575916993706e+00,3.201550317416854696e+00,4.317246436216667232e-02
2.324790271014450980e+02,1.816368599917943527e+00,3.213538558565476322e+00,4.232953307861067604e-02
2.332018754453719396e+02,1.845254971617613871e+00,3.225820686517322233e+00,4.119387867219660715e-02
2.339237272279728757e+02,1.873222827045656569e+00,3.238890919961167292e+00,3.971575279922261864e-02
2.346414721204850764e+02,1.898033561746047759e+00,3.251792342365066979e+00,3.801653735564729242e-02
2.353555148524838501e+02,1.921380423061123999e+00,3.264780977948508855e+00,3.616693558267637665e-02
2.360662549367071676e+02,1.945089425658219184e+00,3.277272908921637473e+00,3.412096010629499937e-02
2.367727888915710537e+02,1.966133664575149931e+00,3.289576635425399243e+00,3.201447188885318818e-02
2.374760115220107650e+02,1.985848962767462922e+00,3.300518050984126983e+00,2.913648701469468555e-02
2.381759256743980018e+02,2.001410383453400943e+00,3.311320456467520934e+00,2.592234546818641266e-02
2.388722493989241968e+02,2.014036868175062889e+00,3.324424624387752658e+00,2.303001528761405847e-02
2.395646725483924229e+02,2.024942296858937230e+00,3.337932237590074180e+00,2.002966048519449691e-02
2.402526929341238144e+02,2.033960921114635223e+00,3.351554200975072284e+00,1.706851394205204098e-02
2.409402976372246883e+02,2.040933072687280969e+00,3.363332282232760040e+00,1.418859365464954746e-02
2.416290034016068944e+02,2.047466901809981810e+00,3.375391712710059444e+00,1.123352224495405803e-02
2.423225121370470561e+02,2.052223233522096457e+00,3.388385750634409277e+00,8.365144392694846831e-03
2.430188098997751922e+02,2.054830166334249864e+00,3.400278346106334837e+00,5.522295478984740741e-03
2.437213077978731803e+02,2.058476946531968110e+00,3.411881112843984987e+00,2.953908494762091854e-03
2.444245003095978177e+02,2.059280672340864982e+00,3.423442483380593870e+00,6.491800624839737938e-04
2.451289903907767211e+02,2.059135880336445013e+00,3.434888800289419120e+00,-1.648490072477934096e-03
2.458371677372954593e+02,2.057507737653885282e+00,3.444774191241056549e+00,-3.383088999445664925e-03
2.465520419162991743e+02,2.055059401585221934e+00,3.454376557708165318e+00,-4.343715196570370821e-03
2.472739329237498396e+02,2.051776506211349549e+00,3.466776874474340353e+00,-4.532830572368686146e-03
2.480018366927315014e+02,2.048631127313725209e+00,3.481082428719669775e+00,-4.710416192846796947e-03
2.487355453922759807e+02,2.046990438722581906e+00,3.495708491174369215e+00,-4.885071558481964178e-03
2.494775638657394552e+02,2.045791451545423190e+00,3.511687322858220828e+00,-5.189688710730552129e-03
2.502235780388919579e+02,2.043018906005770408e+00,3.527427573740947953e+00,-5.412220092049355689e-03
2.509763892505066565e+02,2.035946835436229563e+00,3.543883188871508327e+00,-5.809546095888564084e-03
2.517372832389810640e+02,2.028276935978177153e+00,3.557825467933875885e+00,-6.154542400620077736e-03
2.525115798708978048e+02,2.026953640847769300e+00,3.570363905237603497e+00,-6.724113832988713908e-03
2.532955948847036325e+02,2.030321456685347581e+00,3.584394205003956557e+00,-7.348242064406935135e-03
2.540827838882276239e+02,2.026079392499761767e+00,3.596524557533059330e+00,-8.182118524956628891e-03
2.548775525089441203e+02,2.015613567318943034e+00,3.607220593598437830e+00,-1.007618305960112683e-02
2.556725053009819533e+02,2.008144794661416821e+00,3.614646393207587849e+00,-1.405413966767547936e-02
2.564788790666424347e+02,1.998569388492003274e+00,3.625846407360271861e+00,-1.800893749982785536e-02
2.572966600761775453e+02,1.983885556438832243e+00,3.639541486736881826e+00,-2.121203348911541997e-02
2.581249436415316723e+02,1.962801826010885264e+00,3.655372077088993699e+00,-2.445893594441500216e-02
2.589600157988065234e+02,1.936596174075766008e+00,3.670846407397512223e+00,-2.737306508480294095e-02
2.597967669386902685e+02,1.909306001793121155e+00,3.683380966071692519e+00,-3.006026487693181162e-02
2.606358336035494290e+02,1.883186033309435459e+00,3.697972048868784611e+00,-3.323552393183822062e-02
2.614702129517039566e+02,1.857123072958511312e+00,3.714516075641664195e+00,-3.579862983389839326e-02
2.623072755348470650e+02,1.825900246377417435e+00,3.729904102876455685e+00,-3.816556694426865431e-02
2.631462328972490923e+02,1.791894100039294280e+00,3.745255436303644103e+00,-4.076283681675609005e-02
2.639888064653128481e+02,1.757340037446645464e+00,3.763241060321937503e+00,-4.367087824530578588e-02
2.648307824953029694e+02,1.722174634243863300e+00,3.781777664251555926e+00,-4.696301895279949429e-02
2.656703399313483374e+02,1.682857249507822672e+00,3.798614422282649450e+00,-4.972782966950610450e-02
2.665133801405764871e+02,1.638524434886355907e+00,3.814181155489404063e+00,-5.238841741753515191e-02
2.673564083490566645e+02,1.588403363342067776e+00,3.829509347507186412e+00,-5.498855642601718080e-02
2.682023240860664259e+02,1.537047642845342788e+00,3.843250798167768600e+00,-5.680252007311172024e-02
2.690499395982265014e+02,1.484581571632694219e+00,3.857260305717164606e+00,-5.771491907091862855e-02
2.698971717100465071e+02,1.435063345091527776e+00,3.873007126654131937e+00,-5.829394904346967693e-02
2.707495045942364982e+02,1.384839228553237378e+00,3.889051219253633285e+00,-5.880526001591854929e-02
2.716020322927433881e+02,1.334994033229983668e+00,3.904191051911344079e+00,-5.877875265548948569e-02
2.724570770853007389e+02,1.287029342371357465e+00,3.921430823788531139e+00,-5.823290424244677299e-02
2.733112207425862152e+02,1.239188987415901888e+00,3.938464426470742019e+00,-5.711586583442505860e-02
2.741634572073189702e+02,1.195346092600725552e+00,3.953286459466578862e+00,-5.552862379959708217e-02
2.750191995547127135e+02,1.153279532469917434e+00,3.968508093337639764e+00,-5.389944647560094421e-02
2.758716414264073364e+02,1.111391003713253722e+00,3.983618546676749084e+00,-5.246753131135156734e-02
2.767225963543758667e+02,1.071681981089047220e+00,4.000138261912441706e+00,-5.087032941562313199e-02
2.775719472750395198e+02,1.032886926327846844e+00,4.015792686408632406e+00,-4.864597382869910447e-02
2.784199020077909381e+02,9.962375759570489819e-01,4.031442436911186533e+00,-4.588702292405538036e-02
2.792650564106518232e+02,9.617767224427786754e-01,4.046442924461524981e+00,-4.176305122304638934e-02
2.801038139794181347e+02,9.315442473812344248e-01,4.060777883651638831e+00,-3.700925680368154225e-02
2.809371742183289484e+02,9.068258523999864762e-01,4.074010165178459708e+00,-3.224245118207602623e-02
2.817582331504079889e+02,8.867200463176959646e-01,4.085802240230627547e+00,-2.750252123155776801e-02
2.825716913598902238e+02,8.692580391137398887e-01,4.096774822851201314e+00,-2.295988013240825298e-02
2.833722558123820932e+02,8.548398016906973984e-01,4.107907492473020561e+00,-1.827449831132428593e-02
2.841566276748271775e+02,8.463284208564798572e-01,4.118595651263805557e+00,-1.414697779693682884e-02
2.849240960406556269e+02,8.440003228702757099e-01,4.127086039076020896e+00,-1.017741125185234186e-02
2.856740742195893290e+02,8.455999915315897120e-01,4.136056440393434563e+00,-6.343799274457976971e-03
2.864048623945217287e+02,8.476203542565348137e-01,4.146515687927960769e+00,-2.549985002504256189e-03
2.871130601755782550e+02,8.518511754614743747e-01,4.157918202993714729e+00,1.650438617504450733e-03
2.878022728855949595e+02,8.628806799377304326e-01,4.169795536546953230e+00,6.573515616716969420e-03
2.884697964605836091e+02,8.801646102304080399e-01,4.181682807780264355e+00,1.287843260314554608e-02
2.891205229608938225e+02,9.020751490496244918e-01,4.192793160002786124e+00,2.104295482870001052e-02
2.897585706272846551e+02,9.295112252474488912e-01,4.205670274838981371e+00,3.130960350358254901e-02
2.903870435649323554e+02,9.674774322923097580e-01,4.219544288319504233e+00,4.468881874042290869e-02
2.909980253225648994e+02,1.017788732872479951e+00,4.231405963809860005e+00,6.102699920380312559e-02
2.916001317855856882e+02,1.084469833064714228e+00,4.242551933343269965e+00,8.066275891815979926e-02
2.921765480940819089e+02,1.160654312066002003e+00,4.252661877297135185e+00,1.030492583768802123e-01
2.927495972382654941e+02,1.251613832345571886e+00,4.263731663225236446e+00,1.283549445218781782e-01
2.933082688541127823e+02,1.359005124583128721e+00,4.273743886476554898e+00,1.560972561840713868e-01
2.938390592431547361e+02,1.482958769538711419e+00,4.282140092412348054e+00,1.867126671122292525e-01
2.943695737188072599e+02,1.623458646275506734e+00,4.289646267095284848e+00,2.207849296307108078e-01
2.948839431234356425e+02,1.780781245358515008e+00,4.300988744539212760e+00,2.575234361586438148e-01
2.953601502763958138e+02,1.955274904422279469e+00,4.313502890844318927e+00,2.960815782934266283e-01
2.958393836394176333e+02,2.150321214591993435e+00,4.324328819807770508e+00,3.365594493875778692e-01
2.962749300398829746e+02,2.359100476451337247e+00,4.333497391643220453e+00,3.786088709824013132e-01
2.967227893798954597e+02,2.587726219985271747e+00,4.339098768217659163e+00,4.221975576628861360e-01
2.971568797494128944e+02,2.833913593729473490e+00,4.344643788685343289e+00,4.679862129206874277e-01
2.975387043474803477e+02,3.094918849760016855e+00,4.351521950659311244e+00,5.158849869597270654e-01
2.979385477952417318e+02,3.375776847160422811e+00,4.355721032530922798e+00,5.655333552834330701e-01
2.983196231408109611e+02,3.674646567922137841e+00,4.359889785473779256e+00,6.169805207394674085e-01
